"Gene.ontology.ID","Definition","Parent.Terms","Term","Gene.name"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL10A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL8"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL9"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL41"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL22"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS8"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS5"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS10"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL4"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL5"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS11"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","SRP14"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS27A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS17"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL17"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPLP0"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL13A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS6"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS13"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL21"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPLP1"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS7"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS14"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","SEC63"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL18"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS23"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS24"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS9"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL11"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL29"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL12"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL30"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS15"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL36"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL35A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS21"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL15"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS25"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL35"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL24"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL23A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL26"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL36A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","SRP54"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL28"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","SEC61A1"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS18"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL7"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS29"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS4X"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL13"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL27"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL37A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL38"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","UBA52"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL34"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS16"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS15A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS19"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL19"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","SRP68"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL14"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL6"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS3A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS3"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","SRP9"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","SRP19"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL3"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL31"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","ZFAND2B"
